card_id,pname,set_name,is_custom,image_url,generation,release_date,rarity,pokemon_type,subtype,hp,level,flavour_text
dp3-77,Bulbasaur,Secret Wonders,False,https://images.pokemontcg.io/dp3/77_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],60,14,"For some time after its birth, it grows by gaining nourishment from the seed on its back."
dp3-78,Burmy Plant Cloak,Secret Wonders,False,https://images.pokemontcg.io/dp3/78_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],40,10,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
dp3-79,Burmy Sandy Cloak,Secret Wonders,False,https://images.pokemontcg.io/dp3/79_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],40,10,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
dp3-80,Burmy Trash Cloak,Secret Wonders,False,https://images.pokemontcg.io/dp3/80_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],40,10,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
dp3-81,Carvanha,Secret Wonders,False,https://images.pokemontcg.io/dp3/81_hires.png,Diamond & Pearl,11/1/2007,Common,['Darkness'],['Basic'],50,18,They can swarm any foe that invades their territory. Their sharp fangs can tear out boat hulls.
dp3-82,Charmander,Secret Wonders,False,https://images.pokemontcg.io/dp3/82_hires.png,Diamond & Pearl,11/1/2007,Common,['Fire'],['Basic'],50,8,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
dp3-84,Corsola,Secret Wonders,False,https://images.pokemontcg.io/dp3/84_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],70,32,Many live in the clean seas of the south. They apparently can't live in polluted waters.
dp3-85,Diglett,Secret Wonders,False,https://images.pokemontcg.io/dp3/85_hires.png,Diamond & Pearl,11/1/2007,Common,['Fighting'],['Basic'],50,10,"A Pokémon that lives underground. Because of its dark habitat, it is repelled by bright sunlight."
dp3-87,Electabuzz,Secret Wonders,False,https://images.pokemontcg.io/dp3/87_hires.png,Diamond & Pearl,11/1/2007,Common,['Lightning'],['Basic'],70,32,Half of all blackouts occur when this Pokémon appears at power plants and eats electricity.
dp3-88,Grimer,Secret Wonders,False,https://images.pokemontcg.io/dp3/88_hires.png,Diamond & Pearl,11/1/2007,Common,['Psychic'],['Basic'],60,15,It was born when sludge in a dirty stream was exposed to the moon's X-rays. It appears among filth.
dp3-89,Growlithe,Secret Wonders,False,https://images.pokemontcg.io/dp3/89_hires.png,Diamond & Pearl,11/1/2007,Common,['Fire'],['Basic'],70,20,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
dp3-90,Hoppip,Secret Wonders,False,https://images.pokemontcg.io/dp3/90_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],30,7,"It drifts on winds. It is said that when HOPPIP gather in fields and mountains, spring is on the way."
dp3-91,Lickitung,Secret Wonders,False,https://images.pokemontcg.io/dp3/91_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],80,27,"Instead of hands, it uses its tongue, which is twice its height. Its sticky saliva grips anything."
dp3-92,Lotad,Secret Wonders,False,https://images.pokemontcg.io/dp3/92_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],50,13,It looks like an aquatic plant and serves as a ferry to Pokémon that can't swim.
dp3-93,Magmar,Secret Wonders,False,https://images.pokemontcg.io/dp3/93_hires.png,Diamond & Pearl,11/1/2007,Common,['Fire'],['Basic'],70,27,"Born in the spout of a volcano, its body is covered by flames that shimmer like the sun."
dp3-94,Mareep,Secret Wonders,False,https://images.pokemontcg.io/dp3/94_hires.png,Diamond & Pearl,11/1/2007,Common,['Lightning'],['Basic'],50,11,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
dp3-96,Natu,Secret Wonders,False,https://images.pokemontcg.io/dp3/96_hires.png,Diamond & Pearl,11/1/2007,Common,['Psychic'],['Basic'],40,9,"It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move."
dp3-97,Nidoran ♂,Secret Wonders,False,https://images.pokemontcg.io/dp3/97_hires.png,Diamond & Pearl,11/1/2007,Common,['Psychic'],['Basic'],60,13,It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection.
dp3-98,Phanpy,Secret Wonders,False,https://images.pokemontcg.io/dp3/98_hires.png,Diamond & Pearl,11/1/2007,Common,['Fighting'],['Basic'],60,14,It is strong despite its compact size. It can easily pick up and carry an adult human on its back.
dp3-99,Pidgey,Secret Wonders,False,https://images.pokemontcg.io/dp3/99_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],50,8,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
dp3-100,Psyduck,Secret Wonders,False,https://images.pokemontcg.io/dp3/100_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],60,15,"If its usual headache worsens, its starts exhibiting odd powers. It can't remember doing so, however."
dp3-101,Qwilfish,Secret Wonders,False,https://images.pokemontcg.io/dp3/101_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],70,31,It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.
dp3-102,Ralts,Secret Wonders,False,https://images.pokemontcg.io/dp3/102_hires.png,Diamond & Pearl,11/1/2007,Common,['Psychic'],['Basic'],60,13,It uses the thorns on its head to sense human emotions. It is said to appear in front of cheerful people.
dp3-103,Rattata,Secret Wonders,False,https://images.pokemontcg.io/dp3/103_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],30,10,"Cautious in the extreme, its hardy vitality lets it live in any kind of environment."
dp3-104,Sentret,Secret Wonders,False,https://images.pokemontcg.io/dp3/104_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],60,11,It has a very nervous nature. It stands up high on its tail so it can scan wide areas.
dp3-105,Shellder,Secret Wonders,False,https://images.pokemontcg.io/dp3/105_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],50,10,It swims backwards by opening and closing its two shells. Its large tongue is always kept hanging out.
dp3-106,Shellos East Sea,Secret Wonders,False,https://images.pokemontcg.io/dp3/106_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],60,23,"Its colors and shapes differ from region to region. In the Sinnoh region, two types are confirmed."
dp3-107,Shellos West Sea,Secret Wonders,False,https://images.pokemontcg.io/dp3/107_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],60,25,"Its colors and shapes differ from region to region. In the Sinnoh region, two types are confirmed."
dp3-108,Shroomish,Secret Wonders,False,https://images.pokemontcg.io/dp3/108_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],50,10,It spouts poison spores from the top of its head. These spores cause pain all over if inhaled.
dp3-109,Shuckle,Secret Wonders,False,https://images.pokemontcg.io/dp3/109_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],60,25,It stores berries in its shell. The berries eventually ferment to become delicious juices.
dp3-110,Shuppet,Secret Wonders,False,https://images.pokemontcg.io/dp3/110_hires.png,Diamond & Pearl,11/1/2007,Common,['Psychic'],['Basic'],50,13,It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live.
dp3-111,Spinda,Secret Wonders,False,https://images.pokemontcg.io/dp3/111_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],70,25,No two Spinda have the same pattern of spots. Its tottering step fouls the aim of foes.
dp3-112,Squirtle,Secret Wonders,False,https://images.pokemontcg.io/dp3/112_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],50,15,"It shelters itself in its shell, then strikes back with spouts of water at every opportunity."
dp3-113,Stantler,Secret Wonders,False,https://images.pokemontcg.io/dp3/113_hires.png,Diamond & Pearl,11/1/2007,Common,['Colorless'],['Basic'],70,28,Staring at its antlers creates an odd sensation as if one were being drawn into their centers.
dp3-114,Sunkern,Secret Wonders,False,https://images.pokemontcg.io/dp3/114_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],40,10,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
dp3-115,Trapinch,Secret Wonders,False,https://images.pokemontcg.io/dp3/115_hires.png,Diamond & Pearl,11/1/2007,Common,['Fighting'],['Basic'],50,9,It makes a conical pit in desert sand and lies in wait at the bottom for prey to come tumbling down.
dp3-116,Venonat,Secret Wonders,False,https://images.pokemontcg.io/dp3/116_hires.png,Diamond & Pearl,11/1/2007,Common,['Grass'],['Basic'],50,25,"Its big eyes are actually clusters of tiny eyes. At nights, its kind is drawn by light."
dp3-117,Voltorb,Secret Wonders,False,https://images.pokemontcg.io/dp3/117_hires.png,Diamond & Pearl,11/1/2007,Common,['Lightning'],['Basic'],50,29,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
dp3-118,Wooper,Secret Wonders,False,https://images.pokemontcg.io/dp3/118_hires.png,Diamond & Pearl,11/1/2007,Common,['Water'],['Basic'],60,11,"It lives in cold water, half burying itself in mud at the bottom to sleep."
dp4-1,Blaziken,Great Encounters,False,https://images.pokemontcg.io/dp4/1_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Fire'],['Stage 2'],130,56,"Flames spout from its wrists, enveloping its knuckles. Its punches scorch its foes."
dp4-2,Cresselia,Great Encounters,False,https://images.pokemontcg.io/dp4/2_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Psychic'],['Basic'],80,48,Shiny particles are released from its wings like a veil. It is said to represent the crescent moon.
dp4-3,Darkrai,Great Encounters,False,https://images.pokemontcg.io/dp4/3_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Darkness'],['Basic'],70,38,It can lull people to sleep and make them dream. It is active during nights of the new moon.
dp4-4,Darkrai,Great Encounters,False,https://images.pokemontcg.io/dp4/4_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Darkness'],['Basic'],80,40,It can lull people to sleep and make them dream. It is active during nights of the new moon.
dp4-5,Pachirisu,Great Encounters,False,https://images.pokemontcg.io/dp4/5_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Lightning'],['Basic'],70,30,It makes fur balls that crackle with static electricity. It stores them with berries in tree holes.
dp4-6,Porygon-Z,Great Encounters,False,https://images.pokemontcg.io/dp4/6_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Colorless'],['Stage 2'],110,54,"Additional software was installed to make it a better Pokémon. It began acting oddly, however."
dp4-7,Rotom,Great Encounters,False,https://images.pokemontcg.io/dp4/7_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Lightning'],['Basic'],70,38,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.
dp4-8,Sceptile,Great Encounters,False,https://images.pokemontcg.io/dp4/8_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Grass'],['Stage 2'],100,52,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
dp4-9,Swampert,Great Encounters,False,https://images.pokemontcg.io/dp4/9_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Water'],['Stage 2'],130,53,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
dp4-10,Tangrowth,Great Encounters,False,https://images.pokemontcg.io/dp4/10_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Grass'],['Stage 1'],110,38,It ensnares prey by extending arms made of vines. Losing arms to predators does not trouble it.
dp4-11,Togekiss,Great Encounters,False,https://images.pokemontcg.io/dp4/11_hires.png,Diamond & Pearl,2/1/2008,Rare Holo,['Colorless'],['Stage 2'],120,51,It will never appear where there is strife. Its sightings have become rare recently.
dp4-12,Altaria,Great Encounters,False,https://images.pokemontcg.io/dp4/12_hires.png,Diamond & Pearl,2/1/2008,Rare,['Colorless'],['Stage 1'],80,42,It looks like a fluffy cloud when it is in flight. It hums with its soprano voice.
dp4-13,Beedrill,Great Encounters,False,https://images.pokemontcg.io/dp4/13_hires.png,Diamond & Pearl,2/1/2008,Rare,['Grass'],['Stage 2'],110,41,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
dp4-14,Butterfree,Great Encounters,False,https://images.pokemontcg.io/dp4/14_hires.png,Diamond & Pearl,2/1/2008,Rare,['Grass'],['Stage 2'],120,36,It loves the honey of flowers and can locate flower patches that have even tiny amounts of pollen.
dp4-15,Claydol,Great Encounters,False,https://images.pokemontcg.io/dp4/15_hires.png,Diamond & Pearl,2/1/2008,Rare,['Fighting'],['Stage 1'],80,45,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
dp4-16,Dialga,Great Encounters,False,https://images.pokemontcg.io/dp4/16_hires.png,Diamond & Pearl,2/1/2008,Rare,['Metal'],['Basic'],90,68,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
dp4-17,Exploud,Great Encounters,False,https://images.pokemontcg.io/dp4/17_hires.png,Diamond & Pearl,2/1/2008,Rare,['Colorless'],['Stage 2'],130,58,Its howls can be heard over six miles away. It emits all sorts of noises from the ports on its body.
dp4-18,Houndoom,Great Encounters,False,https://images.pokemontcg.io/dp4/18_hires.png,Diamond & Pearl,2/1/2008,Rare,['Darkness'],['Stage 1'],90,41,"Long ago, people imagined its eerie howls to be the call of the grim reaper."
dp4-19,Hypno,Great Encounters,False,https://images.pokemontcg.io/dp4/19_hires.png,Diamond & Pearl,2/1/2008,Rare,['Psychic'],['Stage 1'],80,28,"Seeing its swinging pendulum can induce sleep in three seconds, even if someone just woke up."
dp4-20,Kingler,Great Encounters,False,https://images.pokemontcg.io/dp4/20_hires.png,Diamond & Pearl,2/1/2008,Rare,['Water'],['Stage 1'],90,33,"The larger pincer has 10,000-horsepower strength. However, it is so heavy, it is difficult to aim."
dp4-21,Lapras,Great Encounters,False,https://images.pokemontcg.io/dp4/21_hires.png,Diamond & Pearl,2/1/2008,Rare,['Water'],['Basic'],80,47,It loves crossing the sea with people and Pokémon on its back. It understands human speech.
dp4-22,Latias,Great Encounters,False,https://images.pokemontcg.io/dp4/22_hires.png,Diamond & Pearl,2/1/2008,Rare,['Colorless'],['Basic'],80,45,Its body is covered with a down that can refract light in such a way that it becomes invisible.
dp4-23,Latios,Great Encounters,False,https://images.pokemontcg.io/dp4/23_hires.png,Diamond & Pearl,2/1/2008,Rare,['Colorless'],['Basic'],90,47,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
dp4-24,Mawile,Great Encounters,False,https://images.pokemontcg.io/dp4/24_hires.png,Diamond & Pearl,2/1/2008,Rare,['Metal'],['Basic'],70,32,Attached to its head is a huge set of jaws formed by horns. It can chew through iron beams.
dp4-25,Milotic,Great Encounters,False,https://images.pokemontcg.io/dp4/25_hires.png,Diamond & Pearl,2/1/2008,Rare,['Water'],['Stage 1'],90,47,"When people bicker, it is said to arise from the depths of lakes to becalm violent hearts."
dp4-26,Palkia,Great Encounters,False,https://images.pokemontcg.io/dp4/26_hires.png,Diamond & Pearl,2/1/2008,Rare,['Water'],['Basic'],90,67,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.
dp4-27,Primeape,Great Encounters,False,https://images.pokemontcg.io/dp4/27_hires.png,Diamond & Pearl,2/1/2008,Rare,['Fighting'],['Stage 1'],90,41,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
dp4-28,Slowking,Great Encounters,False,https://images.pokemontcg.io/dp4/28_hires.png,Diamond & Pearl,2/1/2008,Rare,['Psychic'],['Stage 1'],80,41,Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.
dp4-29,Unown H,Great Encounters,False,https://images.pokemontcg.io/dp4/29_hires.png,Diamond & Pearl,2/1/2008,Rare,['Psychic'],['Basic'],60,12,"Shaped like ancient writing, it is a huge mystery whether language or UNOWN came first."
dp4-30,Wailord,Great Encounters,False,https://images.pokemontcg.io/dp4/30_hires.png,Diamond & Pearl,2/1/2008,Rare,['Water'],['Stage 1'],200,43,"The biggest of all Pokémon. It can dive to a depth of almost 10,000 feet on only one breath."
dp4-31,Weezing,Great Encounters,False,https://images.pokemontcg.io/dp4/31_hires.png,Diamond & Pearl,2/1/2008,Rare,['Psychic'],['Stage 1'],80,42,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
